id, location_val
113359084237604501_4,799511.8046712565 7079405.666613473
113359084237604501_5,799350.1086047319 7079655.387939072
113359084237604501_6,799086.7038255736 7080167.951793981
113359084237604501_7,798633.05306683 7080211.187290036
113359084237604501_8,798322.4959500248 7080379.1598855015
113359084237604501_9,798194.7001442518 7080813.898403227
113359084237604501_10,798327.8849516794 7080990.597141132
113359084237604501_11,798054.0092520933 7081472.932760189
113359084237604501_12,797830.8848015405 7081741.577662187
113359084237604501_13,797546.1857047344 7082092.429184079
113359084237604501_14,797391.6150032165 7082283.1429094095
113359084237604501_15,797038.3677673286 7082713.982105762
113359084237604501_16,796753.6109405687 7083069.781376967
113359084237604501_17,796603.2164425214 7083246.656088503
113359084237604501_18,796430.008539031 7083457.476465652
113359084237604501_19,795658.1571609183 7083019.877700743
113359084237604501_20,795661.6248867444 7083377.120613752
113359084237604501_21,795891.8005813815 7083759.443798043
113359084237604501_22,795834.5437939115 7084117.206678363
113359090237604501_1,800238.5965904959 7078924.177852998
113359090237604501_2,799872.0203182455 7079089.161408313
113359090237604501_3,799785.9949605569 7079368.317128911
113359090237604501_4,799511.8046712565 7079405.666613473
113359090237604501_5,799350.1086047319 7079655.387939072
113359090237604501_6,799086.7038255736 7080167.951793981
113359090237604501_7,798633.05306683 7080211.187290036
113359090237604501_8,798322.4959500248 7080379.1598855015
113359090237604501_9,798194.7001442518 7080813.898403227
113359090237604501_10,798327.8849516794 7080990.597141132
113359090237604501_11,798054.0092520933 7081472.932760189
113359090237604501_12,797830.8848015405 7081741.577662187
113359090237604501_13,797546.1857047344 7082092.429184079
113359090237604501_14,797391.6150032165 7082283.1429094095
113359090237604501_15,797038.3677673286 7082713.982105762
113359090237604501_16,796753.6109405687 7083069.781376967
113359090237604501_17,796603.2164425214 7083246.656088503
113359090237604501_18,796430.008539031 7083457.476465652
113359090237604501_19,795658.1571609183 7083019.877700743
113359090237604501_20,795661.6248867444 7083377.120613752
113359090237604501_21,795891.8005813815 7083759.443798043
113359090237604501_22,795834.5437939115 7084117.206678363
113359063237604501_1,795834.5437939115 7084117.206678363
113359063237604501_2,795742.9901480268 7084483.412377037
113359063237604501_3,795529.5948019947 7084617.8759763865
113359063237604501_4,795249.6578723365 7084612.190884201
113359063237604501_5,795026.3543393994 7084372.815430994
113359063237604501_6,794994.508096558 7084071.605827042
113359063237604501_7,795325.4857625476 7083764.664769212
113359063237604501_8,795511.1919509473 7083604.0791716585
113359063237604501_9,795689.9400860432 7083438.252338586
113359063237604501_10,795712.6484234505 7082995.618834476
113359063237604501_11,796127.3276138046 7083183.243438684
113359063237604501_12,796271.0115647481 7082911.816525751
113359063237604501_13,796451.5719272527 7082688.745605554
113359063237604501_14,796673.9378113279 7082347.90324554
113359063237604501_15,796844.3046320375 7082059.231196832
113359063237604501_16,796959.6497948716 7081703.501012312
113359063237604501_17,797221.7383446018 7081275.41893627
113359063237604501_18,797483.5576256143 7080965.958416906
113359063237604501_19,797733.5165357545 7080593.430004216
113359063237604501_20,798194.7001442518 7080813.898403227
113359063237604501_21,798327.8849516794 7080990.597141132
113359063237604501_22,798054.0092520933 7081472.932760189
113359063237604501_23,798678.8059259426 7081907.579101217
113359063237604501_24,798867.1897285818 7081736.452296486
113359063237604501_25,799242.4925889042 7081474.45714938
113359063237604501_26,799516.1240933192 7081355.816955732
113359063237604501_27,799890.7488108845 7081193.961620658
113359063237604501_28,800350.6513520828 7081011.593166357
113359063237604501_29,800642.8105442905 7080933.362601418
113359063237604501_30,800914.8391189512 7080446.103665468
113359079237604501_1,798187.604752684 7080815.780025742
113359079237604501_2,797757.8382615361 7080575.797143803
113359079237604501_3,797704.0867630714 7080729.2507616645
113359079237604501_4,797347.896738524 7081127.682898749
113359079237604501_5,797190.651966464 7081341.0947916135
113359079237604501_6,796997.6524958175 7081653.996869571
113359079237604501_7,796828.485924623 7082104.105394
113359079237604501_8,796688.3314821505 7082328.086635599
113359079237604501_9,796456.2703986209 7082706.886674241
113359079237604501_10,796255.6321140757 7082948.004894908
113359079237604501_11,796128.1821688231 7083252.376174265
113359079237604501_12,795658.1571609183 7083019.877700743
113359079237604501_13,795661.6248867444 7083377.120613752
113359079237604501_14,795891.8005813815 7083759.443798043
113359079237604501_15,795834.5437939115 7084117.206678363
113359085237604501_1,800914.8391189512 7080446.103665468
113359085237604501_2,800862.2243629156 7080473.243980479
113359085237604501_3,800572.2512562019 7080957.283357831
113359085237604501_4,800238.8775675449 7081053.727723902
113359085237604501_5,799924.9737521918 7081183.538625113
113359085237604501_6,799422.1910273291 7081404.083306609
113359085237604501_7,799232.6389273172 7081484.537785938
113359085237604501_8,798896.504306746 7081719.916022576
113359085237604501_9,798671.427200223 7081929.521400617
113359085237604501_10,798062.4273031235 7081447.998176264
113359085237604501_11,798312.281310258 7081026.44078503
113359085237604501_12,798187.604752684 7080815.780025742
113359085237604501_13,797757.8382615361 7080575.797143803
113359085237604501_14,797704.0867630714 7080729.2507616645
113359085237604501_15,797347.896738524 7081127.682898749
113359085237604501_16,797190.651966464 7081341.0947916135
113359085237604501_17,796997.6524958175 7081653.996869571
113359085237604501_18,796828.485924623 7082104.105394
113359085237604501_19,796688.3314821505 7082328.086635599
113359085237604501_20,796456.2703986209 7082706.886674241
113359085237604501_21,796255.6321140757 7082948.004894908
113359085237604501_22,796128.1821688231 7083252.376174265
113359085237604501_23,795658.1571609183 7083019.877700743
113359085237604501_24,795661.6248867444 7083377.120613752
113359085237604501_25,795891.8005813815 7083759.443798043
113359085237604501_26,795834.5437939115 7084117.206678363
113359095237604501_1,800914.8391189512 7080446.103665468
113359095237604501_2,800862.2243629156 7080473.243980479
113359095237604501_3,800572.2512562019 7080957.283357831
113359095237604501_4,800238.8775675449 7081053.727723902
113359095237604501_5,799924.9737521918 7081183.538625113
113359095237604501_6,799422.1910273291 7081404.083306609
113359095237604501_7,799232.6389273172 7081484.537785938
113359095237604501_8,798896.504306746 7081719.916022576
113359095237604501_9,798671.427200223 7081929.521400617
113359095237604501_10,798062.4273031235 7081447.998176264
113359095237604501_11,798312.281310258 7081026.44078503
113359095237604501_12,798187.604752684 7080815.780025742
113359095237604501_13,797757.8382615361 7080575.797143803
113359095237604501_14,797704.0867630714 7080729.2507616645
113359095237604501_15,797347.896738524 7081127.682898749
113359095237604501_16,797190.651966464 7081341.0947916135
113359095237604501_17,796997.6524958175 7081653.996869571
113359095237604501_18,796828.485924623 7082104.105394
113359095237604501_19,796688.3314821505 7082328.086635599
113359095237604501_20,796456.2703986209 7082706.886674241
113359095237604501_21,796255.6321140757 7082948.004894908
113359095237604501_22,796128.1821688231 7083252.376174265
113359095237604501_23,795658.1571609183 7083019.877700743
113359095237604501_24,795661.6248867444 7083377.120613752
113359095237604501_25,795891.8005813815 7083759.443798043
113359095237604501_26,795834.5437939115 7084117.206678363
113335668237520001_1,795759.1816422546 7084186.033050157
113335668237520001_2,795742.9901480268 7084483.412377037
113335668237520001_3,795529.5948019947 7084617.8759763865
113335668237520001_4,795249.6578723365 7084612.190884201
113335668237520001_5,795026.3543393994 7084372.815430994
113335668237520001_6,794994.508096558 7084071.605827042
113335668237520001_7,795325.4857625476 7083764.664769212
113335668237520001_8,795511.1919509473 7083604.0791716585
113335668237520001_9,795689.9400860432 7083438.252338586
113335668237520001_10,795712.6484234505 7082995.618834476
113335668237520001_11,796127.3276138046 7083183.243438684
113335668237520001_12,796271.0115647481 7082911.816525751
113335668237520001_13,796451.5719272527 7082688.745605554
113335668237520001_14,796673.9378113279 7082347.90324554
113335668237520001_15,796792.7455564648 7082141.498982529
113335668237520001_16,796677.9193471815 7081870.061432369
113335668237520001_17,796550.3985818803 7081633.746162685
113335668237520001_18,796268.7933351848 7081437.913474887
113335668237520001_19,795959.935855914 7081220.111497258
113335668237520001_20,795645.6961542103 7080903.020808507
113335668237520001_21,795769.1223874581 7080546.40788775
113335668237520001_22,795853.5992561765 7080299.379165057
113335668237520001_23,795835.2750814384 7079894.40729171
113335668237520001_24,795856.6689488556 7079718.198206115
113335668237520001_25,795962.3255379803 7079398.856294434
113335668237520001_26,795943.5888328436 7078981.062407241
113335668237520001_27,795832.062735916 7078593.334275986
113335668237520001_28,796227.4841822509 7078384.776411641
113335668237520001_29,796542.5619564711 7078268.269842458
113335668237520001_30,796707.0133903266 7078009.2688313415
113335668237520001_31,797053.0451523267 7077784.642141241
113335677237520001_1,795759.1816422546 7084186.033050157
113335677237520001_2,795742.9901480268 7084483.412377037
113335677237520001_3,795529.5948019947 7084617.8759763865
113335677237520001_4,795249.6578723365 7084612.190884201
113335677237520001_5,795026.3543393994 7084372.815430994
113335677237520001_6,794994.508096558 7084071.605827042
113335677237520001_7,795325.4857625476 7083764.664769212
113335677237520001_8,795511.1919509473 7083604.0791716585
113335677237520001_9,795689.9400860432 7083438.252338586
113335677237520001_10,795712.6484234505 7082995.618834476
113335677237520001_11,796127.3276138046 7083183.243438684
113335677237520001_12,796271.0115647481 7082911.816525751
113335677237520001_13,796451.5719272527 7082688.745605554
113335677237520001_14,796673.9378113279 7082347.90324554
113335677237520001_15,796792.7455564648 7082141.498982529
113335677237520001_16,796677.9193471815 7081870.061432369
113335677237520001_17,796550.3985818803 7081633.746162685
113335677237520001_18,796268.7933351848 7081437.913474887
113335677237520001_19,795959.935855914 7081220.111497258
113335677237520001_20,795645.6961542103 7080903.020808507
113335677237520001_21,795769.1223874581 7080546.40788775
113335677237520001_22,795853.5992561765 7080299.379165057
113335677237520001_23,795835.2750814384 7079894.40729171
113335677237520001_24,795856.6689488556 7079718.198206115
113335677237520001_25,795962.3255379803 7079398.856294434
113335677237520001_26,795943.5888328436 7078981.062407241
113335677237520001_27,795832.062735916 7078593.334275986
113335677237520001_28,796227.4841822509 7078384.776411641
113335677237520001_29,796542.5619564711 7078268.269842458
113335677237520001_30,796707.0133903266 7078009.2688313415
113335677237520001_31,797053.0451523267 7077784.642141241
113335672237520001_1,796971.1887022462 7077855.564162764
113335672237520001_2,796660.9468032515 7078029.538655381
113335672237520001_3,796545.9269561004 7078282.039287775
113335672237520001_4,796175.5672210335 7078375.854827119
113335672237520001_5,795817.2149555592 7078639.229163675
113335672237520001_6,795957.2736099622 7078945.291757983
113335672237520001_7,795967.5165370931 7079335.293610912
113335672237520001_8,795874.9515733231 7079702.460117634
113335672237520001_9,795842.8639545111 7079880.268882957
113335672237520001_10,795868.667610784 7080240.444493302
113335672237520001_11,795755.116762964 7080605.249824632
113335672237520001_12,795669.7663127618 7080866.646462567
113335672237520001_13,795977.1047841833 7081211.377400105
113335672237520001_14,796214.7712568104 7081433.970844798
113335672237520001_15,796481.015065136 7081395.542292716
113335672237520001_16,796566.5006381287 7081625.441269344
113335672237520001_17,796697.9197826254 7081889.35976765
113335672237520001_18,796790.5079310127 7082156.5098138
113335672237520001_19,796688.3314821505 7082328.086635599
113335672237520001_20,796456.2703986209 7082706.886674241
113335672237520001_21,796255.6321140757 7082948.004894908
113335672237520001_22,796128.1821688231 7083252.376174265
113335672237520001_23,795658.1571609183 7083019.877700743
